iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,population_density,median_age,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
ARG,South America,Argentina,6/27/2020,71512,2370,3432,98,1571.336,52.076,75.411,2.153,,,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,6/28/2020,73445,1933,3500,68,1613.81,42.474,76.906,1.494,,,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,6/29/2020,76377,2932,3617,117,1678.235,64.425,79.476,2.571,,,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,6/30/2020,79419,3042,3770,153,1745.077,66.842,82.838,3.362,,,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/1/2020,82382,2963,3893,123,1810.183,65.106,85.541,2.703,576,12.656,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/2/2020,85470,3088,4029,136,1878.035,67.853,88.529,2.988,594,13.052,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/3/2020,88772,3302,4167,138,1950.59,72.555,91.562,3.032,620,13.623,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/4/2020,91254,2482,4294,127,2005.127,54.537,94.352,2.791,637,13.997,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/5/2020,93640,2386,4403,109,2057.555,52.428,96.747,2.395,658,14.458,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/6/2020,97573,3933,4584,181,2143.975,86.42,100.724,3.977,676,14.854,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/7/2020,101750,4177,4759,175,2235.756,91.781,104.57,3.845,688,15.117,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/8/2020,105767,4017,4956,197,2324.022,88.266,108.898,4.329,671,14.744,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/9/2020,109103,3336,5100,144,2397.324,73.302,112.062,3.164,662,14.546,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/10/2020,112606,3503,5248,148,2474.296,76.972,115.314,3.252,686,15.074,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/11/2020,115895,3289,5421,173,2546.565,72.269,119.116,3.801,701,15.403,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/12/2020,118611,2716,5556,135,2606.244,59.679,122.082,2.966,735,16.15,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/13/2020,123106,4495,5784,228,2705.013,98.769,127.092,5.01,752,16.524,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/14/2020,127949,4843,5999,215,2811.428,106.415,131.816,4.724,772,16.963,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/15/2020,132615,4666,6193,194,2913.954,102.526,136.079,4.263,783,17.205,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/16/2020,137648,5033,6430,237,3024.544,110.59,141.287,5.208,793,17.425,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/17/2020,142668,5020,6639,209,3134.849,110.305,145.879,4.592,823,18.084,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/18/2020,146305,3637,6764,125,3214.765,79.916,148.626,2.747,824,18.106,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/19/2020,150183,3878,6930,166,3299.977,85.211,152.273,3.648,842,18.501,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/20/2020,155986,5803,7163,233,3427.486,127.51,157.393,5.12,853,18.743,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/21/2020,162194,6208,7429,266,3563.895,136.409,163.238,5.845,890,19.556,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/22/2020,168744,6550,7675,246,3707.818,143.923,168.643,5.405,902,19.82,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/23/2020,174824,6080,7942,267,3841.414,133.596,174.51,5.867,913,20.061,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/24/2020,181054,6230,8144,202,3978.306,136.892,178.948,4.439,955,20.984,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/25/2020,185639,4585,8289,145,4079.052,100.746,182.134,3.186,980,21.534,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/26/2020,189430,3791,8474,185,4162.352,83.3,186.2,4.065,993,21.819,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/27/2020,195803,6373,8705,231,4302.386,140.034,191.275,5.076,1002,22.017,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/28/2020,202386,6583,8922,217,4447.035,144.648,196.043,4.768,1024,22.5,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/29/2020,209043,6657,9136,214,4593.309,146.275,200.746,4.702,1057,23.225,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/30/2020,215558,6515,9350,214,4736.464,143.154,205.448,4.702,1076,23.643,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,7/31/2020,222178,6620,9581,231,4881.925,145.462,210.524,5.076,1104,24.258,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/1/2020,226738,4560,9737,156,4982.122,100.197,213.951,3.428,1128,24.786,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/2/2020,231395,4657,9930,193,5084.451,102.328,218.192,4.241,1122,24.654,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/3/2020,239083,7688,10220,290,5253.379,168.929,224.564,6.372,1150,25.269,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/4/2020,248281,9198,10521,301,5455.487,202.108,231.178,6.614,1207,26.521,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/5/2020,256500,8219,10830,309,5636.084,180.596,237.968,6.79,1219,26.785,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/6/2020,265313,8813,11136,306,5829.732,193.648,244.692,6.724,1245,27.356,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/7/2020,273089,7776,11361,225,6000.595,170.862,249.636,4.944,1293,28.411,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/8/2020,278015,4926,11509,148,6108.834,108.239,252.888,3.252,1502,33.004,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/9/2020,283036,5021,11692,183,6219.16,110.327,256.909,4.021,1565,34.388,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/10/2020,290848,7812,11928,236,6390.814,171.653,262.094,5.186,1569,34.476,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/11/2020,298832,7984,12202,274,6566.246,175.433,268.115,6.021,1585,34.827,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/12/2020,306455,7623,12453,251,6733.747,167.5,273.63,5.515,1662,36.519,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/13/2020,313833,7378,12719,266,6895.864,162.117,279.475,5.845,1682,36.959,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/14/2020,321556,7723,12979,260,7065.562,169.698,285.188,5.713,1718,37.75,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/15/2020,327115,5559,13163,184,7187.71,122.148,289.231,4.043,1716,37.706,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/16/2020,331713,4598,13354,191,7288.742,101.032,293.428,4.197,1708,37.53,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/17/2020,337135,5422,13563,209,7407.88,119.138,298.02,4.592,1749,38.431,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/18/2020,345392,8257,13883,320,7589.311,181.431,305.052,7.031,1799,39.529,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/19/2020,354352,8960,14201,318,7786.189,196.878,312.039,6.987,1795,39.442,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/20/2020,362857,8505,14528,327,7973.07,186.881,319.224,7.185,1832,40.255,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/21/2020,371538,8681,14800,272,8163.818,190.748,325.201,5.977,1853,40.716,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/22/2020,378127,6589,15049,249,8308.598,144.78,330.672,5.471,1907,41.903,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/23/2020,382896,4769,15231,182,8413.388,104.789,334.671,3.999,1922,42.232,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/24/2020,393174,10278,15605,374,8639.227,225.839,342.889,8.218,1960,43.067,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/25/2020,403580,10406,15945,340,8867.878,228.651,350.36,7.471,1990,43.726,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/26/2020,415020,11440,16319,374,9119.25,251.372,358.578,8.218,2022,44.429,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/27/2020,426378,11358,16684,365,9368.819,249.57,366.598,8.02,2075,45.594,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/28/2020,437559,11181,17033,349,9614.5,245.681,374.267,7.669,2114,46.451,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/29/2020,445696,8137,17263,230,9793.294,178.795,379.321,5.054,2192,48.165,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/30/2020,451875,6179,17491,228,9929.066,135.771,384.33,5.01,2232,49.044,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,8/31/2020,463474,11599,17893,402,10183.931,254.865,393.164,8.833,2273,49.945,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/1/2020,475017,11543,18287,394,10437.566,253.635,401.821,8.657,2314,50.846,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/2/2020,486227,11210,18652,365,10683.884,246.318,409.841,8.02,2539,55.79,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/3/2020,497679,11452,19002,350,10935.519,251.635,417.532,7.691,2394,52.603,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/4/2020,509315,11636,19351,349,11191.197,255.678,425.2,7.669,2425,53.285,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/5/2020,517854,8539,19609,258,11378.825,187.628,430.869,5.669,2456,53.966,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/6/2020,524195,6341,19815,206,11518.156,139.331,435.396,4.526,2512,55.196,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/7/2020,536262,12067,20234,419,11783.304,265.149,444.602,9.207,2698,59.283,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/8/2020,549247,12985,20632,398,12068.624,285.32,453.348,8.745,2719,59.745,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/9/2020,561774,12527,21004,372,12343.88,275.256,461.522,8.174,2829,62.162,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/10/2020,574567,12793,21414,410,12624.982,281.101,470.531,9.009,2880,63.282,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/11/2020,587078,12511,21765,351,12899.886,274.905,478.243,7.713,3093,67.963,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/12/2020,595465,8387,22061,296,13084.174,184.288,484.747,6.504,2962,65.084,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/13/2020,602353,6888,22261,200,13235.524,151.35,489.142,4.395,2984,65.568,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/14/2020,614542,12189,22655,394,13503.354,267.829,497.799,8.657,2992,65.743,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/15/2020,626612,12070,23005,350,13768.568,265.215,505.49,7.691,3049,66.996,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/16/2020,638994,12382,23357,352,14040.638,272.07,513.224,7.735,3118,68.512,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/17/2020,651031,12037,23722,365,14305.128,264.489,521.244,8.02,3108,68.292,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/18/2020,663154,12123,24121,399,14571.507,266.379,530.012,8.767,3225,70.863,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/19/2020,671463,8309,24386,265,14754.081,182.574,535.834,5.823,3213,70.599,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/20/2020,677683,6220,24601,215,14890.753,136.672,540.559,4.724,3261,71.654,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/21/2020,688652,10969,24962,361,15131.775,241.022,548.491,7.932,3387,74.423,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/22/2020,701716,13064,25377,415,15418.831,287.056,557.61,9.119,3362,73.873,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/23/2020,715295,13579,25766,389,15717.203,298.372,566.157,8.548,3511,77.147,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/24/2020,728584,13289,26153,387,16009.203,292,574.661,8.504,3527,77.499,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/25/2020,742645,14061,26547,394,16318.166,308.963,583.318,8.657,3595,78.993,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/26/2020,751957,9312,26837,290,16522.778,204.613,589.69,6.372,3633,79.828,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/27/2020,759395,7438,27057,220,16686.214,163.435,594.524,4.834,3604,79.191,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/28/2020,774307,14912,27497,440,17013.876,327.662,604.193,9.668,3678,80.817,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/29/2020,788304,13997,27914,417,17321.432,307.557,613.355,9.163,3768,82.794,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,9/30/2020,802665,14361,28308,394,17636.987,315.555,622.013,8.657,3792,83.322,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/1/2020,816921,14256,28691,383,17950.235,313.248,630.428,8.416,3799,83.476,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/2/2020,831015,14094,29094,403,18259.923,309.688,639.284,8.855,3828,84.113,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/3/2020,839564,8549,29350,256,18447.77,187.847,644.909,5.625,3820,83.937,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/4/2020,846449,6885,29580,230,18599.055,151.284,649.962,5.054,3950,86.793,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/5/2020,860859,14410,30011,431,18915.686,316.631,659.433,9.47,3978,87.409,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/6/2020,876291,15432,30422,411,19254.774,339.088,668.464,9.031,4007,88.046,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/7/2020,890937,14646,30797,375,19576.591,321.817,676.704,8.24,3997,87.826,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/8/2020,907987,17050,31268,471,19951.231,374.64,687.053,10.349,4043,88.837,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/9/2020,922489,14502,31617,349,20269.884,318.653,694.721,7.669,4092,89.914,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/10/2020,933519,11030,31925,308,20512.247,242.363,701.489,6.768,4200,92.287,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/11/2020,942666,9147,32182,257,20713.234,200.987,707.136,5.647,4237,93.1,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/12/2020,952506,9840,32422,240,20929.449,216.215,712.41,5.274,4287,94.198,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/13/2020,969086,16580,32909,487,21293.762,364.313,723.111,10.701,4294,94.352,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/14/2020,985992,16906,33367,458,21665.238,371.476,733.174,10.064,4316,94.836,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/15/2020,1002951,16959,33780,413,22037.879,372.641,742.249,9.075,4278,94.001,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/16/2020,1020009,17058,34138,358,22412.695,374.816,750.116,7.866,4346,95.495,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/17/2020,1031403,11394,34457,319,22663.056,250.361,757.125,7.009,4386,96.374,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/18/2020,1038648,7245,34631,174,22822.25,159.195,760.948,3.823,4387,96.396,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/19/2020,1055377,16729,35061,430,23189.837,367.587,770.397,9.448,4392,96.506,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/20/2020,1072085,16708,35492,431,23556.963,367.125,779.867,9.47,4451,97.802,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/21/2020,1088115,16030,35860,368,23909.19,352.228,787.953,8.086,4573,100.483,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/22/2020,1103369,15254,36181,321,24244.367,335.177,795.006,7.053,4611,101.318,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/23/2020,1118203,14834,36517,336,24570.315,325.948,802.389,7.383,4696,103.185,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/24/2020,1129392,11189,36746,229,24816.171,245.856,807.421,5.032,4850,106.569,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/25/2020,1136236,6844,36979,233,24966.555,150.383,812.541,5.12,4863,106.855,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/26/2020,1150071,13835,37381,402,25270.552,303.997,821.374,8.833,5038,110.7,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/27/2020,1164379,14308,37685,304,25584.942,314.39,828.054,6.68,4952,108.81,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/28/2020,1178741,14362,37975,290,25900.519,315.577,834.426,6.372,5037,110.678,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/29/2020,1191515,12774,38232,257,26181.202,280.684,840.073,5.647,4981,109.448,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/30/2020,1204131,12616,38514,282,26458.414,277.212,846.27,6.196,4981,109.448,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,10/31/2020,1211999,7868,38702,188,26631.298,172.884,850.4,4.131,4969,109.184,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/1/2020,1217740,5741,38833,131,26757.445,126.147,853.279,2.878,5119,112.48,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/2/2020,1229493,11753,39116,283,27015.694,258.249,859.497,6.218,4922,108.151,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/3/2020,1240928,11435,39401,285,27266.956,251.262,865.76,6.262,4854,106.657,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/4/2020,1251161,10233,39620,219,27491.806,224.85,870.572,4.812,4816,105.822,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/5/2020,1264255,13094,39926,306,27779.521,287.715,877.295,6.724,4713,103.559,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/6/2020,1276997,12742,40209,283,28059.501,279.98,883.514,6.218,4666,102.526,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/7/2020,1283685,6688,40389,180,28206.457,146.956,887.469,3.955,4593,100.922,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/8/2020,1288465,4780,40516,127,28311.488,105.031,890.26,2.791,4608,101.252,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/9/2020,1299507,11042,40763,247,28554.114,242.626,895.687,5.427,4577,100.571,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/10/2020,1311061,11554,41041,278,28807.991,253.876,901.795,6.109,4494,98.747,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/11/2020,1323219,12158,41294,253,29075.139,267.148,907.355,5.559,4418,97.077,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/12/2020,1334915,11696,41488,194,29332.136,256.997,911.617,4.263,4397,96.615,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/13/2020,1345316,10401,41714,226,29560.677,228.542,916.583,4.966,4381,96.264,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/14/2020,1351402,6086,41855,141,29694.405,133.728,919.681,3.098,4346,95.495,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/15/2020,1355594,4192,41968,113,29786.516,92.111,922.164,2.483,4365,95.912,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/16/2020,1365954,10360,42197,229,30014.157,227.641,927.196,5.032,4322,94.967,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/17/2020,1376243,10289,42403,206,30240.237,226.081,931.723,4.526,4379,96.22,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
ARG,South America,Argentina,11/18/2020,1386068,9825,42610,207,30456.122,215.885,936.271,4.548,4267,93.759,,,,,16.177,31.9,191.032,5.5,16.2,27.7,76.67,45510324
